PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Survived,Scoring,Rank of Scoring,Binary outcomes reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,0.826912817,-0.737281045,2.710318883,-0.474278822,-0.473407725,-0.492101444,0,-0.110417889,672,1,0,455,217,125,0.828779599,0.634502924,0.001155743,,,,,,,,,,,,,,,,,,,,,,,,
588,-1.565227831,-0.737281045,2.32577952,0.432550428,0.767198989,0.945714421,1,-0.11084797,673,0,1,455,218,124,0.828779599,0.637426901,0,,,,,,,,,,,,,,,,,,,,,,,,
707,-0.369157507,1.354812621,1.172161432,-0.474278822,-0.473407725,-0.37639198,1,-0.111778838,674,0,1,455,219,123,0.828779599,0.640350877,0,,,,,,,,,,,,,,,,,,,,,,,,
597,-0.369157507,1.354812621,0.018543343,-0.474278822,-0.473407725,0.016014029,1,-0.112380009,675,0,1,455,220,122,0.828779599,0.643274854,0,,,,,,,,,,,,,,,,,,,,,,,,
318,-0.369157507,-0.737281045,1.864332285,-0.474278822,-0.473407725,-0.366330287,0,-0.112448012,676,1,0,456,220,122,0.830601093,0.643274854,0.001171721,,,,,,,,,,,,,,,,,,,,,,,,
393,0.826912817,-0.737281045,-0.135272403,1.339379678,-0.473407725,-0.488579852,0,-0.113435221,677,1,0,457,220,122,0.832422587,0.643274854,0.001171721,,,,,,,,,,,,,,,,,,,,,,,,
170,0.826912817,-0.737281045,-0.135272403,-0.474278822,-0.473407725,0.488829061,0,-0.113746316,678,1,0,458,220,122,0.83424408,0.643274854,0.001171721,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.369157507,1.354812621,-1.211982619,0.432550428,-0.473407725,-0.04293139,1,-0.114455194,679,0,1,458,221,121,0.83424408,0.64619883,0,,,,,,,,,,,,,,,,,,,,,,,,
867,-0.369157507,1.354812621,-0.212180275,0.432550428,-0.473407725,-0.369181771,1,-0.115898886,680,0,1,458,222,120,0.83424408,0.649122807,0,,,,,,,,,,,,,,,,,,,,,,,,
398,-0.369157507,-0.737281045,1.249069304,-0.474278822,-0.473407725,-0.124849666,0,-0.117341045,681,1,0,459,222,120,0.836065574,0.649122807,0.001182373,,,,,,,,,,,,,,,,,,,,,,,,
19,0.826912817,1.354812621,0.095451215,0.432550428,-0.473407725,-0.285836747,0,-0.117840672,682,1,0,460,222,120,0.837887067,0.649122807,0.001182373,,,,,,,,,,,,,,,,,,,,,,,,
627,-0.369157507,-0.737281045,2.095055903,-0.474278822,-0.473407725,-0.399533873,0,-0.118757727,683,1,0,461,222,120,0.839708561,0.649122807,0.001182373,,,,,,,,,,,,,,,,,,,,,,,,
644,0.826912817,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.488829061,1,-0.121096324,684,0,1,461,223,119,0.839708561,0.652046784,0,,,,,,,,,,,,,,,,,,,,,,,,
693,0.826912817,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.488829061,1,-0.121096324,685,0,1,461,224,118,0.839708561,0.65497076,0,,,,,,,,,,,,,,,,,,,,,,,,
827,0.826912817,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.488829061,0,-0.121096324,686,1,0,462,224,118,0.841530055,0.65497076,0.001193025,,,,,,,,,,,,,,,,,,,,,,,,
547,-0.369157507,1.354812621,-0.827443256,0.432550428,-0.473407725,-0.124849666,1,-0.121196863,687,0,1,462,225,117,0.841530055,0.657894737,0,,,,,,,,,,,,,,,,,,,,,,,,
459,-0.369157507,1.354812621,1.556700794,-0.474278822,-0.473407725,-0.436762135,1,-0.121580591,688,0,1,462,226,116,0.841530055,0.660818713,0,,,,,,,,,,,,,,,,,,,,,,,,
527,-0.369157507,1.354812621,1.556700794,-0.474278822,-0.473407725,-0.436762135,1,-0.121580591,689,0,1,462,227,115,0.841530055,0.66374269,0,,,,,,,,,,,,,,,,,,,,,,,,
767,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.148828371,0,-0.122000651,690,1,0,463,227,115,0.843351548,0.66374269,0.001209003,,,,,,,,,,,,,,,,,,,,,,,,
309,-0.369157507,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.165096436,0,-0.122071657,691,1,0,464,227,115,0.845173042,0.66374269,0.001209003,,,,,,,,,,,,,,,,,,,,,,,,
746,-1.565227831,-0.737281045,3.094858246,0.432550428,0.767198989,0.780702663,0,-0.124164414,692,1,0,465,227,115,0.846994536,0.66374269,0.001209003,,,,,,,,,,,,,,,,,,,,,,,,
31,-1.565227831,-0.737281045,0.787622069,-0.474278822,-0.473407725,-0.090221345,0,-0.124802842,693,1,0,466,227,115,0.848816029,0.66374269,0.001209003,,,,,,,,,,,,,,,,,,,,,,,,
41,0.826912817,1.354812621,0.787622069,0.432550428,-0.473407725,-0.457388605,0,-0.126553342,694,1,0,467,227,115,0.850637523,0.66374269,0.001209003,,,,,,,,,,,,,,,,,,,,,,,,
708,-1.565227831,-0.737281045,0.941437814,-0.474278822,-0.473407725,-0.119064193,1,-0.128056829,695,0,1,467,228,114,0.850637523,0.666666667,0,,,,,,,,,,,,,,,,,,,,,,,,
406,-0.369157507,-0.737281045,0.326174833,0.432550428,-0.473407725,-0.225466592,0,-0.128198406,696,1,0,468,228,114,0.852459016,0.666666667,0.001214329,,,,,,,,,,,,,,,,,,,,,,,,
477,-0.369157507,-0.737281045,0.326174833,0.432550428,-0.473407725,-0.225466592,0,-0.128198406,697,1,0,469,228,114,0.85428051,0.666666667,0.001214329,,,,,,,,,,,,,,,,,,,,,,,,
75,0.826912817,-0.737281045,0.172359088,-0.474278822,-0.473407725,0.488829061,1,-0.128446331,698,0,1,469,229,113,0.85428051,0.669590643,0,,,,,,,,,,,,,,,,,,,,,,,,
839,0.826912817,-0.737281045,0.172359088,-0.474278822,-0.473407725,0.488829061,1,-0.128446331,699,0,1,469,230,112,0.85428051,0.67251462,0,,,,,,,,,,,,,,,,,,,,,,,,
362,-0.369157507,-0.737281045,-0.05836453,0.432550428,-0.473407725,-0.090221345,0,-0.129029788,700,1,0,470,230,112,0.856102004,0.67251462,0.001224981,,,,,,,,,,,,,,,,,,,,,,,,
233,-0.369157507,-0.737281045,2.248871648,-0.474278822,-0.473407725,-0.37639198,0,-0.129394153,701,1,0,471,230,112,0.857923497,0.67251462,0.001224981,,,,,,,,,,,,,,,,,,,,,,,,
603,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.205173849,0,-0.130002365,702,1,0,472,230,112,0.859744991,0.67251462,0.001224981,,,,,,,,,,,,,,,,,,,,,,,,
117,0.826912817,-0.737281045,3.133312183,-0.474278822,-0.473407725,-0.492101444,0,-0.13063041,703,1,0,473,230,112,0.861566485,0.67251462,0.001224981,,,,,,,,,,,,,,,,,,,,,,,,
843,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,-0.024232741,1,-0.131258693,704,0,1,473,231,111,0.861566485,0.675438596,0,,,,,,,,,,,,,,,,,,,,,,,,
110,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.162077929,1,-0.131740863,705,0,1,473,232,110,0.861566485,0.678362573,0,,,,,,,,,,,,,,,,,,,,,,,,
571,-0.369157507,-0.737281045,2.479595266,-0.474278822,-0.473407725,-0.436762135,1,-0.131845899,706,0,1,473,233,109,0.861566485,0.68128655,0,,,,,,,,,,,,,,,,,,,,,,,,
210,-1.565227831,-0.737281045,0.787622069,-0.474278822,-0.473407725,-0.024232741,1,-0.134173993,707,0,1,473,234,108,0.861566485,0.684210526,0,,,,,,,,,,,,,,,,,,,,,,,,
560,0.826912817,1.354812621,0.479990578,0.432550428,-0.473407725,-0.297910778,1,-0.134501037,708,0,1,473,235,107,0.861566485,0.687134503,0,,,,,,,,,,,,,,,,,,,,,,,,
544,-0.369157507,-0.737281045,0.172359088,0.432550428,-0.473407725,-0.124849666,1,-0.135137174,709,0,1,473,236,106,0.861566485,0.69005848,0,,,,,,,,,,,,,,,,,,,,,,,,
84,-1.565227831,-0.737281045,-0.135272403,-0.474278822,-0.473407725,0.299753759,0,-0.136083808,710,1,0,474,236,106,0.863387978,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
42,-0.369157507,1.354812621,-0.212180275,0.432550428,-0.473407725,-0.225466592,0,-0.136308116,711,1,0,475,236,106,0.865209472,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
181,0.826912817,1.354812621,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.138574056,712,1,0,476,236,106,0.867030965,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
793,0.826912817,1.354812621,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.138574056,713,1,0,477,236,106,0.868852459,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
864,0.826912817,1.354812621,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.138574056,714,1,0,478,236,106,0.870673953,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
39,0.826912817,1.354812621,-0.904351128,1.339379678,-0.473407725,-0.285836747,0,-0.139311804,715,1,0,479,236,106,0.872495446,0.69005848,0.001256937,,,,,,,,,,,,,,,,,,,,,,,,
317,-0.369157507,1.354812621,-0.442903893,0.432550428,-0.473407725,-0.124849666,1,-0.139571881,716,0,1,479,237,105,0.872495446,0.692982456,0,,,,,,,,,,,,,,,,,,,,,,,,
188,-1.565227831,-0.737281045,1.172161432,-0.474278822,-0.473407725,-0.113781804,1,-0.139832001,717,0,1,479,238,104,0.872495446,0.695906433,0,,,,,,,,,,,,,,,,,,,,,,,,
537,-1.565227831,-0.737281045,1.172161432,-0.474278822,-0.473407725,-0.113781804,0,-0.139832001,718,1,0,480,238,104,0.87431694,0.695906433,0.001267589,,,,,,,,,,,,,,,,,,,,,,,,
484,0.826912817,1.354812621,2.556503138,-0.474278822,-0.473407725,-0.455124724,1,-0.142153744,719,0,1,480,239,103,0.87431694,0.698830409,0,,,,,,,,,,,,,,,,,,,,,,,,
100,-0.369157507,-0.737281045,0.326174833,0.432550428,-0.473407725,-0.124849666,0,-0.142487182,720,1,0,481,239,103,0.876138434,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
852,0.826912817,-0.737281045,3.402489737,-0.474278822,-0.473407725,-0.491598359,0,-0.143564367,721,1,0,482,239,103,0.877959927,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
663,-1.565227831,-0.737281045,1.325977177,-0.474278822,-0.473407725,-0.133150562,0,-0.144431419,722,1,0,483,239,103,0.879781421,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
566,0.826912817,-0.737281045,-0.442903893,1.339379678,-0.473407725,-0.162077929,0,-0.145102285,723,1,0,484,239,103,0.881602914,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
584,-1.565227831,-0.737281045,0.479990578,-0.474278822,-0.473407725,0.159393148,0,-0.145550995,724,1,0,485,239,103,0.883424408,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
105,0.826912817,-0.737281045,0.556898451,1.339379678,-0.473407725,-0.488579852,0,-0.146510255,725,1,0,486,239,103,0.885245902,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
34,-0.369157507,-0.737281045,2.787226756,-0.474278822,-0.473407725,-0.436762135,0,-0.146545914,726,1,0,487,239,103,0.887067395,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
583,-0.369157507,-0.737281045,1.864332285,-0.474278822,-0.473407725,-0.124849666,0,-0.146741075,727,1,0,488,239,103,0.888888889,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
332,-1.565227831,-0.737281045,1.210615368,-0.474278822,-0.473407725,-0.074541203,0,-0.147242125,728,1,0,489,239,103,0.890710383,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
773,-0.369157507,1.354812621,2.095055903,-0.474278822,-0.473407725,-0.436762135,0,-0.147305617,729,1,0,490,239,103,0.892531876,0.698830409,0.001272915,,,,,,,,,,,,,,,,,,,,,,,,
875,-0.369157507,1.354812621,-0.135272403,0.432550428,-0.473407725,-0.165096436,1,-0.148556386,730,0,1,490,240,102,0.892531876,0.701754386,0,,,,,,,,,,,,,,,,,,,,,,,,
123,-0.369157507,-0.737281045,0.210813024,0.432550428,-0.473407725,-0.04293139,0,-0.148608026,731,1,0,491,240,102,0.89435337,0.701754386,0.001278241,,,,,,,,,,,,,,,,,,,,,,,,
386,-0.369157507,-0.737281045,-0.904351128,-0.474278822,-0.473407725,0.831011126,0,-0.150184315,732,1,0,492,240,102,0.896174863,0.701754386,0.001278241,,,,,,,,,,,,,,,,,,,,,,,,
461,-1.565227831,-0.737281045,1.402885049,-0.474278822,-0.473407725,-0.113781804,1,-0.150857012,733,0,1,492,241,101,0.896174863,0.704678363,0,,,,,,,,,,,,,,,,,,,,,,,,
186,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.358111576,0,-0.151721305,734,1,0,493,241,101,0.897996357,0.704678363,0.001283567,,,,,,,,,,,,,,,,,,,,,,,,
595,-0.369157507,-0.737281045,0.556898451,0.432550428,-0.473407725,-0.124849666,0,-0.153512193,735,1,0,494,241,101,0.899817851,0.704678363,0.001283567,,,,,,,,,,,,,,,,,,,,,,,,
427,-0.369157507,1.354812621,-0.135272403,0.432550428,-0.473407725,-0.124849666,1,-0.154271896,736,0,1,494,242,100,0.899817851,0.707602339,0,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.369157507,1.354812621,1.941240157,-0.474278822,-0.473407725,-0.326083517,1,-0.155673263,737,0,1,494,243,99,0.899817851,0.710526316,0,,,,,,,,,,,,,,,,,,,,,,,,
821,-1.565227831,1.354812621,1.71051654,0.432550428,0.767198989,1.233478827,1,-0.156148576,738,0,1,494,244,98,0.899817851,0.713450292,0,,,,,,,,,,,,,,,,,,,,,,,,
868,-1.565227831,-0.737281045,0.095451215,-0.474278822,-0.473407725,0.36808875,0,-0.156813184,739,1,0,495,244,98,0.901639344,0.713450292,0.001299545,,,,,,,,,,,,,,,,,,,,,,,,
476,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.398358346,0,-0.157436816,740,1,0,496,244,98,0.903460838,0.713450292,0.001299545,,,,,,,,,,,,,,,,,,,,,,,,
54,-0.369157507,1.354812621,-0.05836453,0.432550428,-0.473407725,-0.124849666,1,-0.1579469,741,0,1,496,245,97,0.903460838,0.716374269,0,,,,,,,,,,,,,,,,,,,,,,,,
134,-0.369157507,1.354812621,-0.05836453,0.432550428,-0.473407725,-0.124849666,1,-0.1579469,742,0,1,496,246,96,0.903460838,0.719298246,0,,,,,,,,,,,,,,,,,,,,,,,,
582,-1.565227831,1.354812621,0.710714196,0.432550428,0.767198989,1.583289667,1,-0.158050745,743,0,1,496,247,95,0.903460838,0.722222222,0,,,,,,,,,,,,,,,,,,,,,,,,
49,0.826912817,-0.737281045,0.018543343,1.339379678,-0.473407725,-0.211798788,0,-0.160091365,744,1,0,497,247,95,0.905282332,0.722222222,0.001315523,,,,,,,,,,,,,,,,,,,,,,,,
699,-1.565227831,-0.737281045,1.479792922,0.432550428,0.767198989,1.583289667,0,-0.160966045,745,1,0,498,247,95,0.907103825,0.722222222,0.001315523,,,,,,,,,,,,,,,,,,,,,,,,
73,-0.369157507,-0.737281045,-0.673627511,-0.474278822,-0.473407725,0.831011126,0,-0.161209326,746,1,0,499,247,95,0.908925319,0.722222222,0.001315523,,,,,,,,,,,,,,,,,,,,,,,,
673,-0.369157507,-0.737281045,3.094858246,-0.474278822,-0.473407725,-0.436762135,0,-0.161245929,747,1,0,500,247,95,0.910746812,0.722222222,0.001315523,,,,,,,,,,,,,,,,,,,,,,,,
858,-1.565227831,-0.737281045,1.633608667,-0.474278822,-0.473407725,-0.113781804,1,-0.161882023,748,0,1,500,248,94,0.910746812,0.725146199,0,,,,,,,,,,,,,,,,,,,,,,,,
711,-1.565227831,1.354812621,-0.442903893,-0.474278822,-0.473407725,0.348134402,1,-0.162089145,749,0,1,500,249,93,0.910746812,0.728070175,0,,,,,,,,,,,,,,,,,,,,,,,,
302,0.826912817,-0.737281045,0.018543343,1.339379678,-0.473407725,-0.180188975,1,-0.164580327,750,0,1,500,250,92,0.910746812,0.730994152,0,,,,,,,,,,,,,,,,,,,,,,,,
340,-1.565227831,-0.737281045,1.172161432,-0.474278822,-0.473407725,0.066322492,0,-0.16540891,751,1,0,501,250,92,0.912568306,0.730994152,0.001331501,,,,,,,,,,,,,,,,,,,,,,,,
133,0.826912817,1.354812621,1.325977177,0.432550428,-0.473407725,-0.356268595,0,-0.166638588,752,1,0,502,250,92,0.9143898,0.730994152,0.001331501,,,,,,,,,,,,,,,,,,,,,,,,
516,-1.565227831,-0.737281045,1.325977177,-0.474278822,-0.473407725,0.036555981,0,-0.168531726,753,1,0,503,250,92,0.916211293,0.730994152,0.001331501,,,,,,,,,,,,,,,,,,,,,,,,
333,-1.565227831,-0.737281045,0.633806323,-0.474278822,0.767198989,2.440127306,0,-0.172975754,754,1,0,504,250,92,0.918032787,0.730994152,0.001331501,,,,,,,,,,,,,,,,,,,,,,,,
195,-1.565227831,1.354812621,1.095253559,-0.474278822,-0.473407725,-0.090221345,1,-0.173337594,755,0,1,504,251,91,0.918032787,0.733918129,0,,,,,,,,,,,,,,,,,,,,,,,,
218,-0.369157507,-0.737281045,0.941437814,0.432550428,-0.473407725,-0.104726281,0,-0.174744967,756,1,0,505,251,91,0.919854281,0.733918129,0.001336827,,,,,,,,,,,,,,,,,,,,,,,,
450,-1.565227831,-0.737281045,1.71051654,-0.474278822,-0.473407725,-0.034294433,1,-0.17684516,757,0,1,505,252,90,0.919854281,0.736842105,0,,,,,,,,,,,,,,,,,,,,,,,,
861,0.826912817,-0.737281045,0.864529941,1.339379678,-0.473407725,-0.364150925,0,-0.178880627,758,1,0,506,252,90,0.921675774,0.736842105,0.001342153,,,,,,,,,,,,,,,,,,,,,,,,
237,-0.369157507,-0.737281045,1.095253559,0.432550428,-0.473407725,-0.124849666,0,-0.179237219,759,1,0,507,252,90,0.923497268,0.736842105,0.001342153,,,,,,,,,,,,,,,,,,,,,,,,
468,-1.565227831,-0.737281045,2.01814803,-0.474278822,-0.473407725,-0.113781804,0,-0.180257042,760,1,0,508,252,90,0.925318761,0.736842105,0.001342153,,,,,,,,,,,,,,,,,,,,,,,,
463,-1.565227831,-0.737281045,1.325977177,-0.474278822,-0.473407725,0.126692647,0,-0.181332183,761,1,0,509,252,90,0.927140255,0.736842105,0.001342153,,,,,,,,,,,,,,,,,,,,,,,,
863,-1.565227831,1.354812621,1.402885049,-0.474278822,-0.473407725,-0.126274402,1,-0.182917654,762,0,1,509,253,89,0.927140255,0.739766082,0,,,,,,,,,,,,,,,,,,,,,,,,
519,-0.369157507,1.354812621,0.479990578,0.432550428,-0.473407725,-0.124849666,1,-0.183671926,763,0,1,509,254,88,0.927140255,0.742690058,0,,,,,,,,,,,,,,,,,,,,,,,,
797,-1.565227831,1.354812621,1.479792922,-0.474278822,-0.473407725,-0.126274402,1,-0.186592658,764,0,1,509,255,87,0.927140255,0.745614035,0,,,,,,,,,,,,,,,,,,,,,,,,
493,-1.565227831,-0.737281045,1.941240157,-0.474278822,-0.473407725,-0.034294433,0,-0.187870171,765,1,0,510,255,87,0.928961749,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
749,-1.565227831,-0.737281045,-0.827443256,0.432550428,-0.473407725,0.42049407,0,-0.189401487,766,1,0,511,255,87,0.930783242,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
175,-1.565227831,-0.737281045,2.01814803,-0.474278822,-0.473407725,-0.030354274,0,-0.192104724,767,1,0,512,255,87,0.932604736,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
695,-1.565227831,-0.737281045,2.32577952,-0.474278822,-0.473407725,-0.113781804,0,-0.194957057,768,1,0,513,255,87,0.93442623,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
488,-1.565227831,-0.737281045,2.171963775,-0.474278822,-0.473407725,-0.050393141,0,-0.196608978,769,1,0,514,255,87,0.936247723,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
178,-1.565227831,1.354812621,1.556700794,-0.474278822,-0.473407725,-0.070264984,0,-0.198221652,770,1,0,515,255,87,0.938069217,0.745614035,0.001358131,,,,,,,,,,,,,,,,,,,,,,,,
331,0.826912817,1.354812621,0.018543343,1.339379678,-0.473407725,-0.180188975,1,-0.198415064,771,0,1,515,256,86,0.938069217,0.748538012,0,,,,,,,,,,,,,,,,,,,,,,,,
253,-1.565227831,-0.737281045,2.479595266,-0.474278822,-0.473407725,-0.113781804,0,-0.202307064,772,1,0,516,256,86,0.93989071,0.748538012,0.001363457,,,,,,,,,,,,,,,,,,,,,,,,
556,-1.565227831,-0.737281045,2.479595266,-0.474278822,-0.473407725,-0.113781804,0,-0.202307064,773,1,0,517,256,86,0.941712204,0.748538012,0.001363457,,,,,,,,,,,,,,,,,,,,,,,,
310,-1.565227831,1.354812621,0.018543343,-0.474278822,-0.473407725,0.497550536,1,-0.205358,774,0,1,517,257,85,0.941712204,0.751461988,0,,,,,,,,,,,,,,,,,,,,,,,,
433,-0.369157507,1.354812621,0.941437814,0.432550428,-0.473407725,-0.124849666,1,-0.205721948,775,0,1,517,258,84,0.941712204,0.754385965,0,,,,,,,,,,,,,,,,,,,,,,,,
648,-1.565227831,-0.737281045,2.01814803,-0.474278822,-0.473407725,0.066322492,1,-0.205833951,776,0,1,517,259,83,0.941712204,0.757309942,0,,,,,,,,,,,,,,,,,,,,,,,,
546,-1.565227831,-0.737281045,2.633411011,-0.474278822,-0.473407725,-0.124849666,0,-0.208085306,777,1,0,518,259,83,0.943533698,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
855,-0.369157507,1.354812621,1.095253559,0.432550428,-0.473407725,-0.124849666,0,-0.213071956,778,1,0,519,259,83,0.945355191,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
140,-1.565227831,-0.737281045,-0.442903893,-0.474278822,-0.473407725,0.945714421,0,-0.213117736,779,1,0,520,259,83,0.947176685,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
457,-1.565227831,-0.737281045,2.710318883,-0.474278822,-0.473407725,-0.113781804,0,-0.213332075,780,1,0,521,259,83,0.948998179,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
626,-1.565227831,-0.737281045,2.402687393,-0.474278822,-0.473407725,0.002346226,0,-0.215123594,781,1,0,522,259,83,0.950819672,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
250,-0.369157507,-0.737281045,1.864332285,0.432550428,-0.473407725,-0.124849666,0,-0.215987256,782,1,0,523,259,83,0.952641166,0.757309942,0.001379435,,,,,,,,,,,,,,,,,,,,,,,,
682,-1.565227831,-0.737281045,-0.212180275,-0.474278822,-0.473407725,0.895993561,1,-0.217081805,783,0,1,523,260,82,0.952641166,0.760233918,0,,,,,,,,,,,,,,,,,,,,,,,,
371,-1.565227831,-0.737281045,-0.36599602,0.432550428,-0.473407725,0.467617001,1,-0.218143515,784,0,1,523,261,81,0.952641166,0.763157895,0,,,,,,,,,,,,,,,,,,,,,,,,
171,-1.565227831,-0.737281045,2.402687393,-0.474278822,-0.473407725,0.026075722,0,-0.218493459,785,1,0,524,261,81,0.954462659,0.763157895,0.001390087,,,,,,,,,,,,,,,,,,,,,,,,
370,-1.565227831,1.354812621,-0.442903893,-0.474278822,-0.473407725,0.746492908,1,-0.218660696,786,0,1,524,262,80,0.954462659,0.766081871,0,,,,,,,,,,,,,,,,,,,,,,,,
642,-1.565227831,1.354812621,-0.442903893,-0.474278822,-0.473407725,0.746492908,1,-0.218660696,787,0,1,524,263,79,0.954462659,0.769005848,0,,,,,,,,,,,,,,,,,,,,,,,,
725,-1.565227831,-0.737281045,-0.212180275,0.432550428,-0.473407725,0.42049407,1,-0.218801517,788,0,1,524,264,78,0.954462659,0.771929825,0,,,,,,,,,,,,,,,,,,,,,,,,
111,-1.565227831,-0.737281045,1.325977177,-0.474278822,-0.473407725,0.398358346,0,-0.219911879,789,1,0,525,264,78,0.956284153,0.771929825,0.001406065,,,,,,,,,,,,,,,,,,,,,,,,
12,-1.565227831,1.354812621,2.171963775,-0.474278822,-0.473407725,-0.113781804,1,-0.221441786,790,0,1,525,265,77,0.956284153,0.774853801,0,,,,,,,,,,,,,,,,,,,,,,,,
782,-1.565227831,1.354812621,-0.981259001,0.432550428,-0.473407725,0.498975272,1,-0.227031461,791,0,1,525,266,76,0.956284153,0.777777778,0,,,,,,,,,,,,,,,,,,,,,,,,
320,-1.565227831,1.354812621,0.787622069,0.432550428,0.767198989,2.058537616,1,-0.229216496,792,0,1,525,267,75,0.956284153,0.780701754,0,,,,,,,,,,,,,,,,,,,,,,,,
672,-1.565227831,-0.737281045,0.095451215,0.432550428,-0.473407725,0.398358346,0,-0.230358001,793,1,0,526,267,75,0.958105647,0.780701754,0.001422043,,,,,,,,,,,,,,,,,,,,,,,,
628,-1.565227831,1.354812621,-0.673627511,-0.474278822,-0.473407725,0.920727213,1,-0.232378987,794,0,1,526,268,74,0.958105647,0.783625731,0,,,,,,,,,,,,,,,,,,,,,,,,
505,-1.565227831,1.354812621,-1.058166874,-0.474278822,-0.473407725,1.092615132,1,-0.238414056,795,0,1,526,269,73,0.958105647,0.786549708,0,,,,,,,,,,,,,,,,,,,,,,,,
691,-1.565227831,-0.737281045,0.095451215,0.432550428,-0.473407725,0.498975272,1,-0.244646777,796,0,1,526,270,72,0.958105647,0.789473684,0,,,,,,,,,,,,,,,,,,,,,,,,
7,-1.565227831,-0.737281045,1.864332285,-0.474278822,-0.473407725,0.395591381,0,-0.245243964,797,1,0,527,270,72,0.95992714,0.789473684,0.001438021,,,,,,,,,,,,,,,,,,,,,,,,
291,-1.565227831,1.354812621,-0.289088148,-0.474278822,-0.473407725,0.938671236,1,-0.253302266,798,0,1,527,271,71,0.95992714,0.792397661,0,,,,,,,,,,,,,,,,,,,,,,,,
138,-1.565227831,-0.737281045,0.556898451,0.432550428,-0.473407725,0.42049407,0,-0.255551554,799,1,0,528,271,71,0.961748634,0.792397661,0.001443347,,,,,,,,,,,,,,,,,,,,,,,,
86,0.826912817,1.354812621,0.24926696,2.246208929,-0.473407725,-0.329102025,1,-0.257538868,800,0,1,528,272,70,0.961748634,0.795321637,0,,,,,,,,,,,,,,,,,,,,,,,,
311,-1.565227831,1.354812621,-0.442903893,-0.474278822,-0.473407725,1.025368816,1,-0.258264325,801,0,1,528,273,69,0.961748634,0.798245614,0,,,,,,,,,,,,,,,,,,,,,,,,
97,-1.565227831,-0.737281045,3.171766119,-0.474278822,-0.473407725,0.049302133,0,-0.258541918,802,1,0,529,273,69,0.963570128,0.798245614,0.001453999,,,,,,,,,,,,,,,,,,,,,,,,
458,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,0.395591381,1,-0.260124792,803,0,1,529,274,68,0.963570128,0.801169591,0,,,,,,,,,,,,,,,,,,,,,,,,
670,-1.565227831,1.354812621,0.018543343,0.432550428,-0.473407725,0.398358346,1,-0.260517734,804,0,1,529,275,67,0.963570128,0.804093567,0,,,,,,,,,,,,,,,,,,,,,,,,
337,-1.565227831,-0.737281045,-0.05836453,0.432550428,-0.473407725,0.692159768,0,-0.26473122,805,1,0,530,275,67,0.965391621,0.804093567,0.001464651,,,,,,,,,,,,,,,,,,,,,,,,
219,-1.565227831,1.354812621,0.172359088,-0.474278822,-0.473407725,0.88718958,1,-0.268041293,806,0,1,530,276,66,0.965391621,0.807017544,0,,,,,,,,,,,,,,,,,,,,,,,,
